race_key,date,jo_code,jo_name,race_no,car_no,player_id,player_name,prefecture,age,term,class,previous_class,style,average_score,win_rate,quinella_rate,trio_rate,escape_count,makuri_count,sashi_count,mark_count,back_count,home_count,start_count
20260912_奈良_1R,20260912,53,奈良,1,1,013722,宝満 大作,岐 阜,46,85,S2,A1,追,91.77,0.0,4.0,13.0,0,0,1,0,0,0,0
20260912_奈良_1R,20260912,53,奈良,1,2,014264,松尾 信太郎,福 岡,43,92,S2,S2,追,96.37,0.0,17.0,34.0,0,1,1,4,0,0,0
20260912_奈良_1R,20260912,53,奈良,1,3,014071,朝倉 佳弘,東 京,45,90,S2,S1,追,101.22,11.0,33.0,44.0,0,0,3,3,0,0,2
20260912_奈良_1R,20260912,53,奈良,1,4,015239,佐々木 堅次,福 島,31,113,S2,S2,両,100.45,13.0,26.0,39.0,0,1,4,1,1,1,6
20260912_奈良_1R,20260912,53,奈良,1,5,015572,田村 大,宮 崎,28,119,S2,S2,逃,99.28,12.0,25.0,40.0,5,2,1,0,16,18,0
20260912_奈良_1R,20260912,53,奈良,1,6,015524,栗本 武典,千 葉,30,119,S2,A1,両,91.0,4.0,17.0,30.0,2,1,0,1,2,3,1
20260912_奈良_1R,20260912,53,奈良,1,7,015539,上杉 嘉槻,福 井,28,119,S2,S2,逃,96.09,9.0,21.0,31.0,6,1,0,0,21,23,0
20260912_奈良_2R,20260912,53,奈良,2,1,015463,畝木 聖,岡 山,29,117,S2,A1,逃,93.91,25.0,33.0,33.0,1,2,0,1,5,5,2
20260912_奈良_2R,20260912,53,奈良,2,2,015325,後藤 悠,岩 手,31,115,S2,S2,逃,97.27,5.0,15.0,31.0,0,3,0,0,4,5,7
20260912_奈良_2R,20260912,53,奈良,2,3,014053,鈴木 謙太郎,茨 城,41,90,S2,S2,両,96.35,0.0,14.0,21.0,1,1,1,1,5,7,3
20260912_奈良_2R,20260912,53,奈良,2,4,014114,坂本 亮馬,福 岡,41,90,S2,S2,追,100.25,0.0,25.0,25.0,0,0,0,1,0,0,0
20260912_奈良_2R,20260912,53,奈良,2,5,015296,上田 尭弥,熊 本,28,113,S2,S1,逃,100.57,15.0,42.0,47.0,3,3,2,0,4,3,3
20260912_奈良_2R,20260912,53,奈良,2,6,015729,山根 慶太,岡 山,27,123,S2,A1,逃,90.92,3.0,17.0,35.0,2,1,1,1,9,11,1
20260912_奈良_2R,20260912,53,奈良,2,7,014208,安部 貴之,宮 城,43,92,S2,S2,追,94.0,0.0,6.0,18.0,0,0,1,0,0,0,1
20260912_奈良_2R,20260912,53,奈良,2,8,014514,古川 宗行,東 京,39,96,S2,A1,追,93.75,0.0,0.0,0.0,0,0,0,0,0,0,0
20260912_奈良_3R,20260912,53,奈良,3,1,014571,根本 哲吏,秋 田,40,97,S2,S2,両,93.22,0.0,9.0,9.0,0,1,0,0,2,2,1
20260912_奈良_3R,20260912,53,奈良,3,2,013357,近藤 誠二,香 川,48,80,S2,A1,追,95.62,3.0,10.0,39.0,0,0,1,2,0,0,0
20260912_奈良_3R,20260912,53,奈良,3,3,014692,森山 智徳,熊 本,42,98,S2,A1,両,93.88,16.0,28.0,40.0,3,2,2,0,7,4,6
20260912_奈良_3R,20260912,53,奈良,3,4,013118,山内 卓也,愛 知,49,77,S2,S2,追,101.0,21.0,33.0,45.0,0,0,9,2,0,0,1
20260912_奈良_3R,20260912,53,奈良,3,5,013604,庄子 信弘,宮 城,47,84,S2,S2,追,99.76,16.0,28.0,44.0,0,1,4,2,0,0,3
20260912_奈良_3R,20260912,53,奈良,3,6,015802,中島 竜誠,山 梨,26,125,S2,A2,逃,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
20260912_奈良_3R,20260912,53,奈良,3,7,015730,黒瀬 浩太郎,広 島,26,123,S2,S1,逃,105.26,20.0,45.0,50.0,3,6,0,0,7,5,8
20260912_奈良_3R,20260912,53,奈良,3,8,013394,飯嶋 則之,栃 木,47,81,S2,A1,追,90.8,6.0,12.0,12.0,0,0,1,1,0,0,0
20260912_奈良_4R,20260912,53,奈良,4,1,014177,小堺 浩二,石 川,43,91,S2,S2,両,101.17,24.0,31.0,48.0,0,5,7,1,1,2,5
20260912_奈良_4R,20260912,53,奈良,4,2,015323,小原 丈一郎,青 森,27,115,S2,S2,両,104.46,34.0,38.0,46.0,0,1,9,0,0,0,10
