race_key,date,jo_code,jo_name,race_no,car_no,player_id,player_name,prefecture,age,term,class,previous_class,style,average_score,win_rate,quinella_rate,trio_rate,escape_count,makuri_count,sashi_count,mark_count,back_count,home_count,start_count
20260807_佐世保_1R,20260807,85,佐世保,1,1,015982,中村 嶺央,千 葉,21,129,A3,A3,逃,81.4,80.0,100.0,100.0,4,8,2,1,8,4,6
20260807_佐世保_1R,20260807,85,佐世保,1,2,015980,吉川 敬介,東 京,23,129,A3,A3,逃,80.2,80.0,80.0,86.0,4,7,1,0,6,6,5
20260807_佐世保_1R,20260807,85,佐世保,1,3,016019,沢田 桂太郎,大 分,28,129,A3,A3,逃,79.38,38.0,77.0,88.0,6,4,4,0,6,8,9
20260807_佐世保_1R,20260807,85,佐世保,1,4,016007,渡邊 諒馬,愛 媛,24,129,A3,A3,逃,78.46,33.0,66.0,80.0,1,5,4,0,1,1,1
20260807_佐世保_1R,20260807,85,佐世保,1,5,015993,西澤 優聖,岐 阜,23,129,A3,A3,逃,76.6,40.0,60.0,66.0,2,5,1,1,3,2,2
20260807_佐世保_1R,20260807,85,佐世保,1,6,016016,西原 裕太郎,佐 賀,26,129,A3,A3,逃,77.83,38.0,66.0,77.0,4,4,1,3,6,6,3
20260807_佐世保_1R,20260807,85,佐世保,1,7,015973,長川 達哉,埼 玉,23,129,A3,A3,逃,77.93,46.0,73.0,80.0,8,3,0,0,12,10,0
20260807_佐世保_2R,20260807,85,佐世保,2,1,016023,滿田 光紀,熊 本,27,129,A3,A3,逃,80.5,73.0,86.0,93.0,5,6,2,0,5,4,4
20260807_佐世保_2R,20260807,85,佐世保,2,2,015995,伊藤 京介,三 重,23,129,A2,A3,逃,80.94,83.0,94.0,94.0,8,8,0,1,16,8,2
20260807_佐世保_2R,20260807,85,佐世保,2,3,016001,高橋 奏多,大 阪,19,129,A3,A3,逃,78.72,50.0,58.0,75.0,4,3,0,0,5,4,5
20260807_佐世保_2R,20260807,85,佐世保,2,4,015975,小笠原 匠海,東 京,26,129,A3,A3,逃,78.46,46.0,66.0,80.0,7,2,1,0,9,9,9
20260807_佐世保_2R,20260807,85,佐世保,2,5,016015,横溝 貫太,福 岡,23,129,A3,A3,逃,79.25,53.0,76.0,76.0,2,8,0,0,6,3,0
20260807_佐世保_2R,20260807,85,佐世保,2,6,015964,柳沼 鼓太朗,福 島,24,129,A3,A3,逃,77.0,26.0,53.0,66.0,2,4,1,1,3,4,5
20260807_佐世保_2R,20260807,85,佐世保,2,7,015968,渡邉 拓,栃 木,27,129,A3,A3,逃,78.38,61.0,66.0,72.0,5,6,0,1,9,4,1
20260807_佐世保_3R,20260807,85,佐世保,3,1,015147,佐々木 恵理,愛 知,36,110,L1,L1,両,48.58,3.0,10.0,24.0,0,0,1,2,1,3,2
20260807_佐世保_3R,20260807,85,佐世保,3,2,015680,藤原 春陽,徳 島,24,122,L1,L1,両,50.2,0.0,16.0,33.0,0,0,0,1,0,0,0
20260807_佐世保_3R,20260807,85,佐世保,3,3,015309,黒沢 夢姫,埼 玉,28,114,L1,L1,追,47.8,0.0,6.0,13.0,0,0,0,1,0,0,0
20260807_佐世保_3R,20260807,85,佐世保,3,4,015492,永禮 美瑠,愛 知,26,118,L1,L1,両,53.07,11.0,42.0,65.0,1,4,1,5,3,6,3
20260807_佐世保_3R,20260807,85,佐世保,3,5,015216,加藤 恵,青 森,40,112,L1,L1,両,49.79,2.0,14.0,38.0,2,1,1,1,9,18,4
20260807_佐世保_3R,20260807,85,佐世保,3,6,015027,長澤 彩,福 岡,38,106,L1,L1,両,50.71,4.0,14.0,38.0,0,0,1,2,0,0,2
20260807_佐世保_3R,20260807,85,佐世保,3,7,015141,黒河内 由実,長 野,31,110,L1,L1,追,48.62,0.0,5.0,20.0,1,0,1,0,1,7,8
20260807_佐世保_4R,20260807,85,佐世保,4,1,015310,梶原 百香,福 岡,29,114,L1,L1,両,47.92,0.0,3.0,15.0,0,0,0,1,2,2,2
