レースキー,開催日,競輪場,レース番号,車番,登録番号,選手名,府県,年齢,期別,級班,前級班,脚質,ギヤ倍率,平均競走得点,勝率,２連対率,３連対率,逃げ,捲り,差し,マーク,バック,ホーム,スタート,誘導選手,status
20260717_弥彦_11R,20260717,弥彦,11,4,015059,畝木 努,岡 山,32,107,A1,A1,逃,,93.91,33.0,58.0,75.0,9,2,3,0,15,14,7,,
20260717_弥彦_11R,20260717,弥彦,11,5,013632,川口 直人,神奈川,49,84,A1,A1,追,,93.37,22.0,51.0,70.0,0,0,11,3,0,0,0,,
20260717_弥彦_11R,20260717,弥彦,11,6,015042,高橋 泰裕,埼 玉,41,107,A1,A1,追,,89.33,25.0,51.0,66.0,0,2,10,2,0,0,12,,
20260717_弥彦_11R,20260717,弥彦,11,7,014826,菅原 裕太,静 岡,35,100,A1,S2,追,,100.37,20.0,34.0,54.0,0,0,8,4,0,0,8,,
20260717_取手_1R,20260717,取手,1,1,015062,大室 翔,岡 山,34,107,A3,A3,逃,,71.45,13.0,26.0,52.0,2,3,0,1,2,3,1,,
20260717_取手_1R,20260717,取手,1,2,014287,齋藤 昌太,栃 木,39,93,A3,A3,追,,70.62,8.0,25.0,33.0,0,0,4,2,0,0,3,,
20260717_取手_1R,20260717,取手,1,3,014986,三浦 綾,宮 城,34,105,A3,A3,逃,,68.09,4.0,4.0,14.0,0,1,0,0,5,6,0,,
20260717_取手_1R,20260717,取手,1,4,013080,阿部 利光,宮 城,51,77,A3,A3,追,,68.15,3.0,7.0,38.0,0,0,2,0,1,0,2,,
20260717_取手_1R,20260717,取手,1,5,013651,井山 和裕,山 口,47,84,A3,A3,追,,72.55,10.0,20.0,60.0,0,0,1,1,0,0,0,,
20260717_取手_2R,20260717,取手,2,1,014382,伊藤 翼,神奈川,40,94,A3,A3,両,,67.5,21.0,25.0,25.0,5,2,1,0,6,5,1,,
20260717_取手_2R,20260717,取手,2,2,014046,秋山 貴宏,佐 賀,44,89,A3,A2,両,,79.94,5.0,22.0,33.0,0,1,2,1,0,0,0,,
20260717_取手_2R,20260717,取手,2,3,013767,松丸 裕紀,福 岡,45,86,A3,A3,追,,69.11,0.0,14.0,32.0,0,0,1,3,1,1,3,,
20260717_取手_2R,20260717,取手,2,4,015290,真崎 章徳,佐 賀,30,113,A3,A3,逃,,70.25,14.0,29.0,40.0,1,4,2,1,5,3,1,,
20260717_取手_2R,20260717,取手,2,5,013402,沼川 夢久,群 馬,51,81,A3,A3,追,,67.44,3.0,11.0,25.0,0,0,2,1,0,0,0,,
20260717_取手_2R,20260717,取手,2,6,011142,小林 宏年,静 岡,60,55,A3,A3,追,,67.44,0.0,10.0,31.0,0,0,0,2,0,0,1,,
20260717_取手_3R,20260717,取手,3,1,014948,斎藤 敦,大 阪,39,103,A3,A3,逃,,71.27,5.0,16.0,33.0,1,0,1,1,5,5,1,,
20260717_取手_3R,20260717,取手,3,2,014416,矢田 晋,福 岡,48,94,A3,A3,両,,66.87,0.0,16.0,20.0,1,2,0,1,3,3,6,,
20260717_取手_3R,20260717,取手,3,3,012537,取鳥 敬一,岡 山,54,69,A3,A3,追,,66.18,3.0,14.0,22.0,0,1,1,2,0,0,0,,
20260717_取手_3R,20260717,取手,3,4,014120,永田 修一,熊 本,45,90,A3,A2,追,,78.85,4.0,19.0,23.0,0,0,2,2,0,0,0,,
20260717_取手_3R,20260717,取手,3,5,013261,柴田 昌樹,愛 知,50,79,A3,A3,追,,68.1,3.0,16.0,30.0,0,0,2,3,1,1,3,,
20260717_取手_3R,20260717,取手,3,6,014855,東 隆之,宮 崎,39,100,A3,A3,追,,65.93,0.0,0.0,0.0,0,0,0,0,0,0,0,,
20260717_取手_4R,20260717,取手,4,1,011367,石川 一浩,静 岡,59,57,A3,A3,追,,67.5,3.0,10.0,36.0,0,0,2,1,0,0,1,,
20260717_取手_4R,20260717,取手,4,2,015994,林 欣司,岐 阜,28,129,A3,A3,逃,,69.44,11.0,11.0,11.0,1,0,0,0,1,1,0,,
20260717_取手_4R,20260717,取手,4,3,015732,宮道 良輔,徳 島,23,123,A3,A2,逃,,80.4,18.0,33.0,33.0,7,0,2,0,7,10,0,,
20260717_取手_4R,20260717,取手,4,4,013526,三澤 勝成,宮 城,49,83,A3,A3,追,,67.61,0.0,5.0,27.0,0,0,0,1,0,0,1,,
20260717_取手_4R,20260717,取手,4,5,014699,小川 大地,愛 知,35,98,A3,A2,追,,81.14,14.0,33.0,37.0,0,0,5,4,0,0,9,,
20260717_取手_4R,20260717,取手,4,6,015367,南 蓮,和歌山,27,115,A3,A3,追,,67.19,0.0,0.0,19.0,0,0,0,0,1,2,0,,
20260717_取手_4R,20260717,取手,4,7,012550,荒木 真慈,熊 本,54,69,A3,A2,追,,79.95,4.0,20.0,33.0,0,0,2,3,0,0,2,,
20260717_取手_5R,20260717,取手,5,1,014802,渡邉 正人,福 島,35,100,A3,A3,逃,,69.13,17.0,21.0,30.0,0,3,1,1,5,4,3,,
20260717_取手_5R,20260717,取手,5,2,013366,加藤 昌平,福 岡,50,80,A3,A3,追,,75.55,18.0,59.0,74.0,0,0,10,6,0,0,5,,
20260717_取手_5R,20260717,取手,5,3,012795,黒田 充,栃 木,52,73,A3,A3,追,,69.35,5.0,23.0,35.0,0,0,1,3,0,0,1,,
20260717_取手_5R,20260717,取手,5,4,014349,佐藤 純嘉,青 森,43,94,A3,A3,追,,70.95,0.0,23.0,38.0,0,0,0,5,0,0,6,,
20260717_取手_5R,20260717,取手,5,5,015936,下山 聖斗,鹿児島,25,127,A3,A3,逃,,78.29,55.0,77.0,81.0,9,12,0,0,14,11,11,,
20260717_取手_5R,20260717,取手,5,6,014154,長岡 豪,群 馬,43,91,A3,A3,追,,68.38,0.0,3.0,26.0,0,0,0,1,1,0,2,,
20260717_取手_5R,20260717,取手,5,7,012725,浦山 一栄,東 京,54,72,A3,A3,両,,69.93,9.0,25.0,38.0,2,1,4,1,8,10,3,,
20260717_取手_6R,20260717,取手,6,1,011993,深井 高志,東 京,57,63,A3,A3,追,,69.44,22.0,33.0,44.0,0,0,6,0,0,0,0,,
20260717_取手_6R,20260717,取手,6,2,013210,川本 恵二,兵 庫,51,78,A3,A3,追,,70.48,14.0,25.0,37.0,0,0,4,3,0,0,1,,
20260717_取手_6R,20260717,取手,6,3,013359,吉田 彰久,香 川,52,80,A3,A2,追,,80.86,3.0,13.0,33.0,0,0,2,2,0,0,6,,
20260717_取手_6R,20260717,取手,6,4,014027,臼井 昌巨,愛 知,42,89,A3,A2,両,,79.27,5.0,11.0,22.0,0,0,1,1,0,2,3,,
20260717_取手_6R,20260717,取手,6,5,015991,坂井 央雅,岐 阜,19,129,A3,A3,逃,,76.75,33.0,58.0,66.0,1,2,2,2,1,2,0,,
20260717_取手_6R,20260717,取手,6,6,015549,阿部 龍也,山 口,33,119,A3,A3,逃,,67.75,16.0,29.0,41.0,5,0,1,1,10,11,6,,
20260717_取手_6R,20260717,取手,6,7,014443,堀内 昇,茨 城,38,95,A3,A3,両,,70.22,7.0,29.0,40.0,3,0,3,2,5,5,6,,
20260717_取手_7R,20260717,取手,7,1,015968,渡邉 拓,栃 木,27,129,A3,A3,逃,,77.41,50.0,58.0,66.0,3,3,0,1,5,2,0,,
20260717_取手_7R,20260717,取手,7,2,015996,白井 輝,石 川,24,129,A3,A3,逃,,72.0,0.0,22.0,22.0,2,0,0,0,3,2,1,,
20260717_取手_7R,20260717,取手,7,3,015960,阿部 蒼大,秋 田,20,129,A3,A3,逃,,73.88,0.0,44.0,55.0,0,1,3,0,1,0,0,,
20260717_取手_7R,20260717,取手,7,4,015978,中西 将太郎,東 京,28,129,A3,A3,逃,,74.75,16.0,33.0,50.0,3,0,1,0,3,5,1,,
20260717_取手_7R,20260717,取手,7,5,014218,邊見 斎,福 島,41,92,A3,A3,追,,72.18,3.0,18.0,51.0,0,0,2,3,0,0,16,,
20260717_取手_7R,20260717,取手,7,6,012827,光岡 義洋,愛 知,52,73,A3,A3,追,,69.9,4.0,17.0,39.0,0,0,3,1,0,0,3,,
20260717_取手_7R,20260717,取手,7,7,013408,川村 昭弘,新 潟,51,81,A3,A2,追,,80.5,0.0,20.0,37.0,0,0,1,4,1,0,0,,
20260717_西武園_1R,20260717,西武園,1,1,014884,友永 龍介,山 口,35,101,A3,A3,逃,,69.16,0.0,20.0,33.0,5,0,0,0,15,19,12,,
20260717_西武園_1R,20260717,西武園,1,2,014424,大澤 哉太,北海道,38,95,A3,A3,両,,72.0,5.0,35.0,60.0,0,0,2,5,0,0,0,,
20260717_西武園_1R,20260717,西武園,1,3,012512,眞原 健一,神奈川,53,69,A3,A3,追,,68.61,7.0,28.0,42.0,0,0,2,2,0,0,2,,
20260717_西武園_1R,20260717,西武園,1,4,011935,高嶋 一朗,岡 山,59,62,A3,A3,追,,74.48,27.0,42.0,60.0,0,0,11,3,0,0,0,,
20260717_西武園_1R,20260717,西武園,1,5,014503,真船 拓磨,福 島,40,96,A3,A3,追,,70.0,5.0,25.0,40.0,0,0,3,2,0,0,0,,
20260717_西武園_1R,20260717,西武園,1,6,012970,山内 大作,静 岡,50,75,A3,A3,追,,64.77,0.0,2.0,5.0,0,0,0,1,2,3,0,,
20260717_西武園_1R,20260717,西武園,1,7,012847,古閑 良介,福 岡,53,73,A3,A3,追,,68.77,0.0,16.0,33.0,0,0,1,2,0,0,0,,
20260717_西武園_2R,20260717,西武園,2,1,014373,鈴木 雄一朗,東 京,41,94,A3,A3,両,,67.91,12.0,16.0,29.0,2,0,2,0,6,6,3,,
20260717_西武園_2R,20260717,西武園,2,2,014772,細田 純平,広 島,37,99,A3,A3,両,,71.07,11.0,42.0,46.0,0,2,5,4,1,0,7,,
20260717_西武園_2R,20260717,西武園,2,3,012416,櫻井 紀幸,群 馬,55,68,A3,A2,追,,77.87,0.0,8.0,12.0,0,0,2,0,0,0,0,,
20260717_西武園_2R,20260717,西武園,2,4,012406,濱田 昭一郎,鹿児島,57,67,A3,A3,追,,70.34,6.0,20.0,46.0,0,0,4,2,0,0,1,,
20260717_西武園_2R,20260717,西武園,2,5,015889,大本 隆也,神奈川,27,127,A3,A3,逃,,75.56,26.0,50.0,73.0,13,2,0,0,20,21,2,,
20260717_西武園_2R,20260717,西武園,2,6,013588,齋藤 仁,徳 島,46,83,A3,A3,追,,66.51,2.0,8.0,24.0,0,0,1,2,1,3,0,,
20260717_西武園_2R,20260717,西武園,2,7,013513,南 和夫,福 岡,50,82,A3,A3,追,,66.7,0.0,10.0,33.0,0,0,1,2,0,0,0,,
20260717_西武園_3R,20260717,西武園,3,1,014276,坂本 敏也,北海道,40,93,A3,A3,両,,73.18,18.0,63.0,72.0,1,0,1,5,1,2,0,,
20260717_西武園_3R,20260717,西武園,3,2,013763,川上 真二郎,新 潟,46,86,A3,A2,追,,77.61,0.0,9.0,19.0,0,0,0,2,0,0,0,,
20260717_西武園_3R,20260717,西武園,3,3,014787,瀬口 匠,宮 崎,37,99,A3,A2,両,,76.0,0.0,0.0,5.0,0,0,0,0,0,0,0,,
20260717_西武園_3R,20260717,西武園,3,4,015841,中西 勇,福 岡,34,125,A3,A2,逃,,84.08,20.0,33.0,45.0,7,0,1,0,10,13,12,,
20260717_西武園_3R,20260717,西武園,3,5,015974,山下 季秦,埼 玉,20,129,A3,A3,逃,,73.08,8.0,33.0,41.0,2,0,1,1,3,4,2,,
20260717_西武園_3R,20260717,西武園,3,6,015958,庄子 琢心,宮 城,20,129,A3,A3,逃,,72.91,8.0,25.0,41.0,1,1,0,1,3,2,6,,
20260717_西武園_3R,20260717,西武園,3,7,014808,村上 貴彦,栃 木,40,100,A3,A2,両,,82.41,20.0,25.0,33.0,0,5,1,0,0,0,0,,
20260717_西武園_4R,20260717,西武園,4,1,013549,堀 勝政,群 馬,48,83,A3,A3,追,,72.89,3.0,31.0,48.0,0,0,5,4,0,0,11,,
20260717_西武園_4R,20260717,西武園,4,2,013802,大林 亮介,香 川,45,86,A3,A3,追,,73.33,13.0,50.0,70.0,0,1,9,5,1,0,0,,
20260717_西武園_4R,20260717,西武園,4,3,013235,榊枝 輝文,福 島,49,79,A3,A3,追,,70.2,10.0,40.0,50.0,0,1,4,7,0,0,2,,
20260717_西武園_4R,20260717,西武園,4,4,014743,鈴木 広人,神奈川,42,99,A3,A3,両,,72.02,35.0,51.0,56.0,2,10,4,3,6,4,3,,
20260717_西武園_4R,20260717,西武園,4,5,015973,長川 達哉,埼 玉,23,129,A3,A3,逃,,77.08,33.0,66.0,75.0,5,3,0,0,9,7,0,,
20260717_西武園_4R,20260717,西武園,4,6,014447,三木 翔太,群 馬,37,95,A3,A3,両,,68.78,14.0,14.0,38.0,1,0,2,0,1,2,1,,
20260717_西武園_4R,20260717,西武園,4,7,015511,中込 健太,秋 田,30,119,A3,A2,逃,,81.66,9.0,19.0,28.0,3,1,0,0,10,12,15,,
20260717_西武園_5R,20260717,西武園,5,1,015947,北岡 マリア,石 川,20,128,L1,L1,両,,56.2,57.0,80.0,90.0,1,9,4,3,3,0,0,,
20260717_西武園_5R,20260717,西武園,5,2,015221,吉村 早耶香,静 岡,28,112,L1,L1,両,,54.16,20.0,45.0,75.0,4,3,3,1,4,7,1,,
20260717_西武園_5R,20260717,西武園,5,3,015678,小林 真矢香,石 川,25,122,L1,L1,両,,48.9,6.0,18.0,33.0,0,1,3,2,1,9,6,,
20260717_西武園_5R,20260717,西武園,5,4,015398,藤田 まりあ,埼 玉,26,116,L1,L1,両,,55.0,38.0,66.0,71.0,0,3,9,2,3,1,0,,
20260717_西武園_5R,20260717,西武園,5,5,014966,田中 まい,千 葉,36,104,L1,L1,両,,52.04,12.0,37.0,58.0,3,1,2,3,7,12,5,,
20260717_西武園_5R,20260717,西武園,5,6,015576,菅原 ななこ,宮 城,25,120,L1,L1,両,,48.0,3.0,11.0,23.0,0,0,1,2,0,0,0,,
20260717_西武園_5R,20260717,西武園,5,7,015938,牧田 咲子,神奈川,25,128,L1,L1,両,,48.08,0.0,16.0,28.0,1,0,0,3,1,2,1,,
20260717_西武園_6R,20260717,西武園,6,1,015955,岩元 杏奈,宮 崎,25,128,L1,L1,両,,54.6,26.0,46.0,86.0,1,3,1,2,4,3,1,,
20260717_西武園_6R,20260717,西武園,6,2,014962,石井 貴子,東 京,38,104,L1,L1,逃,,50.91,20.0,41.0,45.0,4,3,1,2,9,11,8,,
20260717_西武園_6R,20260717,西武園,6,3,015862,中原 恭恵,広 島,39,126,L1,L1,両,,45.62,0.0,0.0,12.0,0,0,0,0,0,2,0,,
20260717_西武園_6R,20260717,西武園,6,4,015400,久米 詩,静 岡,26,116,L1,L1,両,,56.4,51.0,70.0,85.0,6,5,6,2,10,7,5,,
20260717_西武園_6R,20260717,西武園,6,5,015579,川路 遥香,埼 玉,28,120,L1,L1,両,,48.6,0.0,0.0,9.0,0,0,0,0,0,0,0,,
20260717_西武園_6R,20260717,西武園,6,6,015948,西田 美菜,奈 良,28,128,L1,L1,両,,48.66,0.0,0.0,25.0,0,0,0,0,0,1,3,,
20260717_西武園_6R,20260717,西武園,6,7,015319,橋本 佳耶,熊 本,30,114,L1,L1,両,,50.48,3.0,22.0,51.0,1,0,2,4,6,7,26,,
20260717_西武園_7R,20260717,西武園,7,1,015599,堀 航輝,青 森,31,121,A1,A1,逃,,84.75,8.0,29.0,50.0,7,0,0,0,13,15,14,,
20260717_西武園_7R,20260717,西武園,7,2,014206,金野 俊秋,千 葉,42,92,A1,A2,両,,89.19,25.0,44.0,66.0,1,5,3,3,6,3,8,,
20260717_西武園_7R,20260717,西武園,7,3,014823,渡辺 聖,神奈川,40,100,A2,A2,追,,81.4,0.0,0.0,0.0,0,0,0,0,0,0,0,,
20260717_西武園_7R,20260717,西武園,7,4,014157,原田 泰志,新 潟,40,91,A1,A1,追,,87.19,23.0,33.0,52.0,0,0,5,2,0,0,5,,
20260717_西武園_7R,20260717,西武園,7,5,014362,岩崎 大和,茨 城,42,94,A2,A2,追,,81.88,0.0,3.0,29.0,0,0,1,0,0,0,0,,
20260717_西武園_7R,20260717,西武園,7,6,012193,井手 尚治,神奈川,56,65,A2,A3,追,,75.66,19.0,38.0,52.0,0,0,6,2,0,0,3,,
20260717_西武園_7R,20260717,西武園,7,7,013621,國廣 哲治,埼 玉,51,84,A2,A1,追,,82.75,4.0,12.0,41.0,0,0,1,2,0,1,1,,
20260717_西武園_8R,20260717,西武園,8,1,014687,井上 将志,福 岡,39,98,A2,A2,両,,82.16,10.0,16.0,26.0,0,0,4,1,2,2,3,,
20260717_西武園_8R,20260717,西武園,8,2,014587,鈴木 謙二,東 京,40,97,A1,A1,追,,87.7,3.0,37.0,48.0,0,0,5,5,0,0,7,,
20260717_西武園_8R,20260717,西武園,8,3,015897,森 飛龍,静 岡,23,127,A2,A3,逃,,76.12,34.0,61.0,61.0,11,4,1,0,14,12,14,,
20260717_西武園_8R,20260717,西武園,8,4,013494,土井 勲,岡 山,51,82,A2,A2,追,,81.0,4.0,9.0,19.0,0,0,1,1,0,0,0,,
20260717_西武園_8R,20260717,西武園,8,5,014011,細沼 健治,埼 玉,44,89,A2,A2,両,,81.73,13.0,23.0,33.0,0,1,5,1,0,0,1,,
20260717_西武園_8R,20260717,西武園,8,6,014989,鈴木 豪,福 島,39,105,A2,A3,両,,67.79,4.0,12.0,12.0,1,0,1,1,4,7,2,,
20260717_西武園_8R,20260717,西武園,8,7,015931,山口 留稀哉,長 崎,23,127,A2,A2,逃,,80.66,50.0,75.0,81.0,6,4,2,0,8,9,12,,
20260717_西武園_9R,20260717,西武園,9,1,015344,荒木 貴大,埼 玉,33,115,A1,A1,両,,91.61,11.0,38.0,72.0,0,4,1,2,1,4,1,,
20260717_西武園_9R,20260717,西武園,9,2,014590,近藤 夏樹,千 葉,38,97,A1,S2,両,,95.75,8.0,33.0,41.0,0,1,2,1,0,0,0,,
20260717_西武園_9R,20260717,西武園,9,3,013589,佐竹 和也,徳 島,47,83,A1,A1,追,,90.7,4.0,33.0,47.0,0,0,2,5,0,0,2,,
20260717_西武園_9R,20260717,西武園,9,4,015642,眞砂 英作,香 川,31,121,A2,A2,逃,,84.18,11.0,33.0,48.0,4,2,3,0,4,9,3,,
20260717_西武園_9R,20260717,西武園,9,5,015797,中島 淳,埼 玉,26,125,A2,A2,逃,,89.15,25.0,35.0,65.0,5,2,0,0,14,13,3,,
20260717_西武園_9R,20260717,西武園,9,6,013352,吉永 和生,広 島,50,80,A1,A2,追,,83.29,11.0,25.0,37.0,0,1,2,4,1,0,0,,
20260717_西武園_9R,20260717,西武園,9,7,014993,副島 和人,神奈川,43,105,A1,A1,追,,84.77,11.0,27.0,44.0,0,0,3,2,0,1,3,,
20260717_西武園_10R,20260717,西武園,10,1,015176,望月 一成,静 岡,29,111,A1,S2,逃,,93.0,3.0,6.0,16.0,2,0,0,0,11,17,3,,
20260717_西武園_10R,20260717,西武園,10,2,013824,上吹越 直樹,鹿児島,44,86,A1,S2,両,,96.38,3.0,19.0,34.0,0,2,3,0,1,0,0,,
20260717_西武園_10R,20260717,西武園,10,3,014850,岡田 啓渡,愛 媛,35,100,A2,A1,両,,87.91,12.0,32.0,52.0,0,0,6,2,0,0,8,,
20260717_西武園_10R,20260717,西武園,10,4,014281,寺林 正秋,宮 城,41,93,A1,A1,追,,82.44,0.0,16.0,24.0,0,0,2,2,0,0,0,,
20260717_西武園_10R,20260717,西武園,10,5,015560,林 昴,福 岡,24,119,A1,A1,逃,,89.12,25.0,50.0,58.0,9,3,0,0,17,16,3,,
20260717_西武園_10R,20260717,西武園,10,6,012763,内村 泰三,山 口,52,72,A2,A2,追,,81.93,6.0,15.0,25.0,0,0,3,2,0,0,3,,
20260717_西武園_10R,20260717,西武園,10,7,014135,金澤 幸司,福 島,40,91,A1,S2,追,,96.88,11.0,11.0,25.0,0,0,3,0,0,0,0,,
20260717_西武園_11R,20260717,西武園,11,1,015921,伊藤 涼介,広 島,25,127,A2,A2,逃,,91.66,42.0,61.0,66.0,11,1,1,0,15,15,4,,
20260717_西武園_11R,20260717,西武園,11,2,013615,山口 貴弘,栃 木,48,84,A2,A2,追,,88.54,25.0,45.0,62.0,0,1,7,3,1,0,0,,
20260717_西武園_11R,20260717,西武園,11,3,015556,上野 恭哉,福 岡,28,119,A2,A1,逃,,90.0,27.0,40.0,59.0,1,1,4,3,2,2,1,,
20260717_西武園_11R,20260717,西武園,11,4,015202,今野 大輔,岡 山,32,111,A1,S2,両,,99.66,20.0,30.0,46.0,0,3,4,2,2,1,10,,
20260717_西武園_11R,20260717,西武園,11,5,015423,上川 直紀,栃 木,30,117,A1,A1,両,,91.61,16.0,38.0,61.0,2,5,0,0,2,3,0,,
20260717_西武園_11R,20260717,西武園,11,6,012546,神開 将暢,福 岡,53,69,A2,A3,追,,77.52,4.0,57.0,76.0,0,0,3,9,0,0,1,,
20260717_西武園_11R,20260717,西武園,11,7,013493,立花 成泰,岡 山,48,82,A1,A1,追,,83.68,0.0,32.0,36.0,0,0,2,6,0,0,1,,
20260717_奈良_1R,20260717,奈良,1,1,014392,北村 篤,岐 阜,39,94,A3,A2,追,,79.54,8.0,16.0,20.0,0,0,2,2,0,0,2,,
20260717_奈良_1R,20260717,奈良,1,2,013216,古城 英之,広 島,50,78,A3,A3,追,,70.14,14.0,28.0,35.0,0,0,2,2,0,0,0,,
20260717_奈良_1R,20260717,奈良,1,3,014595,瀧本 匡平,愛 知,41,97,A3,A3,両,,68.86,33.0,40.0,46.0,2,9,0,1,12,6,3,,
20260717_奈良_1R,20260717,奈良,1,4,012319,高尾 剛文,福 岡,56,66,A3,A3,追,,68.31,0.0,9.0,30.0,0,0,0,3,0,0,1,,
20260717_奈良_1R,20260717,奈良,1,5,011451,重 一徳,鹿児島,62,57,A3,A3,追,,68.03,0.0,6.0,30.0,0,0,2,0,0,0,0,,
20260717_奈良_1R,20260717,奈良,1,6,014678,樋口 有樹郎,兵 庫,38,98,A3,A3,両,,67.79,8.0,26.0,32.0,2,0,5,2,4,5,0,,
20260717_奈良_1R,20260717,奈良,1,7,011431,梶應 弘樹,愛 媛,60,57,A3,A3,追,,61.61,0.0,0.0,0.0,0,0,0,0,0,0,1,,
20260717_奈良_2R,20260717,奈良,2,1,014272,松田 直也,大 分,41,92,A3,A2,追,,79.45,4.0,4.0,14.0,0,0,1,0,0,0,1,,
20260717_奈良_2R,20260717,奈良,2,2,013897,加藤 大輔,大 分,47,87,A3,A3,追,,72.77,9.0,41.0,58.0,0,0,6,7,0,0,8,,
20260717_奈良_2R,20260717,奈良,2,3,012597,塚本 貴雄,岐 阜,55,70,A3,A3,追,,71.83,10.0,30.0,50.0,0,0,2,4,0,0,5,,
20260717_奈良_2R,20260717,奈良,2,4,015900,花田 雄飛,愛 知,25,127,A3,A3,逃,,69.73,20.0,30.0,50.0,8,1,0,0,10,12,3,,
20260717_奈良_2R,20260717,奈良,2,5,013867,樋口 奨平,富 山,46,87,A3,A3,追,,68.69,0.0,15.0,38.0,0,0,1,1,0,0,1,,
20260717_奈良_2R,20260717,奈良,2,6,014693,高田 大輔,岡 山,36,97,A3,A3,追,,67.64,5.0,11.0,29.0,0,0,1,1,0,0,1,,
20260717_奈良_2R,20260717,奈良,2,7,012626,原 司,佐 賀,54,70,A3,A3,追,,66.79,0.0,4.0,20.0,0,0,0,1,0,0,0,,
20260717_奈良_3R,20260717,奈良,3,1,015637,近藤 雄太,岡 山,27,121,A3,A1,逃,,88.55,44.0,66.0,66.0,1,2,3,0,2,2,5,,
20260717_奈良_3R,20260717,奈良,3,2,013974,大竹野 裕樹,鹿児島,44,88,A3,A2,両,,83.77,25.0,44.0,55.0,0,8,4,0,0,0,2,,
20260717_奈良_3R,20260717,奈良,3,3,013214,水本 博行,岡 山,51,78,A3,A2,追,,79.83,0.0,4.0,12.0,0,0,1,0,0,0,0,,
20260717_奈良_3R,20260717,奈良,3,4,016011,鶴 健志,福 岡,27,129,A3,A3,逃,,73.41,16.0,33.0,41.0,2,0,1,1,2,2,2,,
20260717_奈良_3R,20260717,奈良,3,5,015111,布居 翼,和歌山,30,109,A3,A3,逃,,72.0,19.0,42.0,57.0,5,3,2,1,7,12,10,,
20260717_奈良_3R,20260717,奈良,3,6,015472,吉田 勇気,大 阪,37,117,A3,A3,両,,71.55,16.0,27.0,44.0,0,2,2,1,1,3,0,,
20260717_奈良_3R,20260717,奈良,3,7,012753,柳澤 達也,兵 庫,54,72,A3,A3,追,,66.78,0.0,4.0,17.0,0,0,0,1,0,0,0,,
20260717_奈良_4R,20260717,奈良,4,1,013451,松本 大地,熊 本,49,81,A3,A2,追,,84.41,4.0,20.0,50.0,0,0,3,2,0,0,18,,
20260717_奈良_4R,20260717,奈良,4,2,012529,木本 賢二,大 阪,54,69,A3,A2,追,,80.1,3.0,13.0,26.0,0,0,1,3,0,0,3,,
20260717_奈良_4R,20260717,奈良,4,3,014778,宮崎 一彰,高 知,51,99,A3,A3,両,,76.11,50.0,66.0,77.0,0,0,10,2,0,0,0,,
20260717_奈良_4R,20260717,奈良,4,4,015999,冨倉 巧,京 都,24,129,A3,A3,逃,,73.08,16.0,33.0,41.0,3,1,0,0,3,3,7,,
20260717_奈良_4R,20260717,奈良,4,5,016008,久保田 智之,福 岡,20,129,A3,A3,逃,,71.0,0.0,0.0,14.0,0,0,0,0,3,5,1,,
20260717_奈良_4R,20260717,奈良,4,6,012593,山田 圭二,愛 知,54,70,A3,A3,追,,69.87,8.0,29.0,54.0,0,0,4,3,0,0,1,,
20260717_奈良_4R,20260717,奈良,4,7,015270,元砂 海人,奈 良,37,113,A3,A3,両,,69.5,4.0,22.0,31.0,0,0,5,0,0,0,1,,
20260717_奈良_5R,20260717,奈良,5,1,014747,猪俣 康一,愛 知,50,99,A1,A1,両,,83.75,0.0,14.0,35.0,0,0,2,0,0,0,0,,
20260717_奈良_5R,20260717,奈良,5,2,013817,吉川 裕二,大 分,45,86,A2,A2,追,,83.61,0.0,21.0,31.0,0,0,1,3,0,0,1,,
20260717_奈良_5R,20260717,奈良,5,3,014341,松尾 玄太,佐 賀,40,93,A1,A1,両,,82.85,9.0,13.0,22.0,0,1,1,1,0,0,2,,
20260717_奈良_5R,20260717,奈良,5,4,013348,内藤 敦,岡 山,50,80,A2,A1,追,,80.8,0.0,0.0,19.0,0,0,0,0,0,0,2,,
20260717_奈良_5R,20260717,奈良,5,5,015534,牛田 樹希斗,愛 知,28,119,A2,A2,逃,,79.84,9.0,24.0,36.0,4,3,1,0,7,8,0,,
20260717_奈良_5R,20260717,奈良,5,6,014492,飯塚 隼人,佐 賀,38,95,A2,A2,両,,79.55,3.0,11.0,18.0,0,3,0,0,3,3,2,,
20260717_奈良_5R,20260717,奈良,5,7,012681,辻 力,石 川,52,71,A2,A3,追,,72.13,20.0,33.0,46.0,2,2,5,1,3,3,0,,
20260717_奈良_6R,20260717,奈良,6,1,014549,戸伏 康夫,岡 山,46,96,A1,A2,追,,85.0,21.0,31.0,36.0,0,0,5,1,0,0,0,,
20260717_奈良_6R,20260717,奈良,6,2,014336,八尋 翔平,福 岡,39,93,A2,A2,追,,83.54,4.0,13.0,39.0,0,0,1,2,0,0,0,,
20260717_奈良_6R,20260717,奈良,6,3,015538,村瀬 大和,岐 阜,24,119,A2,A2,逃,,80.95,8.0,12.0,25.0,2,1,0,0,9,9,11,,
20260717_奈良_6R,20260717,奈良,6,4,014393,柴田 祐也,岐 阜,42,94,A2,A2,追,,80.2,16.0,16.0,24.0,0,0,4,0,0,0,0,,
20260717_奈良_6R,20260717,奈良,6,5,012216,武田 哲二,京 都,55,65,A2,A3,追,,72.62,4.0,33.0,50.0,0,0,3,5,0,0,5,,
